name,diameter,center_lon,center_lat,type,code
Bečvář T,26.135900000000000,122.104103483936000,-2.119977253758610,Satellite Feature,SF
Alder E,18.626200000000000,186.495994752087000,-47.970448804821800,Satellite Feature,SF
Alekhin E,39.604200000000000,235.417650984403000,-66.962151015881100,Satellite Feature,SF
Alexander A,3.988180000000000,14.936013189440400,40.780777170522200,Satellite Feature,SF
Alexander B,3.893140000000000,15.140646449357600,40.275611169806500,Satellite Feature,SF
Encke X,2.974640000000000,319.671808483420000,0.949491359189611,Satellite Feature,SF
Alexander C,4.228600000000000,14.950646790049400,38.524502744841200,Satellite Feature,SF
Alfraganus A,13.873700000000000,20.324007876570400,-3.045994402938590,Satellite Feature,SF
Alfraganus C,10.300500000000000,18.091358574926000,-6.126992092585530,Satellite Feature,SF
Alfraganus D,8.291590000000000,20.139410737594000,-4.049544892928020,Satellite Feature,SF
Alhazen D,34.230000000000000,75.174681102512500,19.679949769441800,Satellite Feature,SF
Aliacensis A,13.610500000000000,7.392320836078110,-29.707027721114600,Satellite Feature,SF
Bergstrand J,28.264400000000000,178.028820958736000,-20.230553077470700,Satellite Feature,SF
Aliacensis W,10.324300000000000,5.315694302161530,-31.903059470687500,Satellite Feature,SF
Aliacensis X,3.663680000000000,6.781967715137000,-29.639287268701200,Satellite Feature,SF
Aliacensis Y,4.696890000000000,7.332528388997830,-30.105353095990700,Satellite Feature,SF
Aliacensis Z,3.831000000000000,4.490572077163810,-30.054470478793100,Satellite Feature,SF
Joule K,15.902900000000000,218.152405126772000,25.645333456485900,Satellite Feature,SF
Almanon A,9.746990000000000,15.322600264179300,-17.793429918568000,Satellite Feature,SF
Almanon D,5.330780000000000,15.542418608744900,-18.596499582946600,Satellite Feature,SF
Almanon E,5.370590000000000,13.628858674357300,-17.912047029850900,Satellite Feature,SF
Almanon F,5.232730000000000,14.269537049269200,-15.920508460880800,Satellite Feature,SF
Almanon G,4.466890000000000,14.605155104273200,-17.932086903733300,Satellite Feature,SF
Almanon H,6.054950000000000,15.220470322395600,-19.025094346259300,Satellite Feature,SF
Almanon K,6.458200000000000,15.434307106189600,-15.842265937418900,Satellite Feature,SF
Almanon L,5.884680000000000,16.579367842729500,-18.995173578745800,Satellite Feature,SF
Almanon P,19.437700000000000,17.000264632067100,-18.553422750589800,Satellite Feature,SF
Almanon Q,4.634910000000000,16.999699337962100,-18.075488388289200,Satellite Feature,SF
Alpes A,10.659700000000000,359.700396976852000,51.386165305343300,Satellite Feature,SF
Alpes B,4.816480000000000,359.088432834037000,45.814453496084700,Satellite Feature,SF
Alpetragius B,9.725960000000000,353.123110137263000,-15.133601146550800,Satellite Feature,SF
Alpetragius C,2.108070000000000,353.834223197744000,-13.749398917000200,Satellite Feature,SF
Alpetragius G,12.176300000000000,353.438255370971000,-18.172630024297000,Satellite Feature,SF
Alpetragius H,4.427930000000000,353.896239537835000,-18.010942920678100,Satellite Feature,SF
Alpetragius J,4.129140000000000,354.296497876532000,-18.048919833540300,Satellite Feature,SF
Firmicus B,17.229200000000000,65.770435076662200,7.314214928018680,Satellite Feature,SF
Alpetragius M,23.207600000000000,356.732667859172000,-16.451679965766100,Satellite Feature,SF
Alpetragius N,11.268000000000000,356.123601630051000,-16.735428043245600,Satellite Feature,SF
Fontana D,11.240100000000000,302.507913969529000,-17.004548088167700,Satellite Feature,SF
Alpetragius U,15.593900000000000,354.892840331206000,-17.710425889534800,Satellite Feature,SF
Alpetragius V,15.904700000000000,354.173436996048000,-18.187447010469600,Satellite Feature,SF
Berzelius W,7.174890000000000,53.102799574636300,38.136589966608700,Satellite Feature,SF
Alpetragius W,27.675900000000000,354.038368978506000,-17.951546373335300,Satellite Feature,SF
Alpetragius X,31.778900000000000,354.263870433540000,-15.608850875806100,Satellite Feature,SF
Alphonsus A,3.600860000000000,357.726567461206000,-14.867497656202000,Satellite Feature,SF
Alphonsus C,3.370990000000000,355.127491629673000,-14.404084274639200,Satellite Feature,SF
Alphonsus D,23.697600000000000,359.148263430758000,-15.050762000028800,Satellite Feature,SF
Alphonsus G,3.521200000000000,356.607401771585000,-12.352076817308400,Satellite Feature,SF
Alphonsus H,7.009950000000000,359.472672936558000,-15.621453349683100,Satellite Feature,SF
Bullialdus K,12.010700000000000,334.312303226716000,-21.784545345374000,Satellite Feature,SF
Alphonsus J,7.899300000000000,357.488533136403000,-15.135169522506900,Satellite Feature,SF
Apianus H,6.566740000000000,8.641051946515540,-28.152242444958400,Satellite Feature,SF
Apianus J,6.705530000000000,8.519407524584870,-26.325796051641400,Satellite Feature,SF
Apianus K,6.443920000000000,9.311334720828730,-27.479658460717700,Satellite Feature,SF
Apianus L,4.666130000000000,10.847587631838100,-29.123000367525600,Satellite Feature,SF
Apianus M,6.980050000000000,10.285873008210900,-24.775035221987600,Satellite Feature,SF
Apianus N,3.456420000000000,9.905538863665970,-28.890765058439600,Satellite Feature,SF
Apianus P,41.587000000000000,9.129280078894600,-25.285395410897900,Satellite Feature,SF
Alphonsus L,3.750540000000000,356.276912624612000,-12.021929298470200,Satellite Feature,SF
Alphonsus R,3.009760000000000,358.077256159230000,-14.392937580256000,Satellite Feature,SF
Alphonsus X,4.675010000000000,355.541405509138000,-14.987291349630000,Satellite Feature,SF
Anaximenes E,10.002600000000000,328.543005471608000,66.575663659710000,Satellite Feature,SF
Anaximenes G,51.165500000000000,319.497934157137000,73.752116039831600,Satellite Feature,SF
Anaximenes H,42.718700000000000,314.296559978384000,74.638077663893200,Satellite Feature,SF
Anděl A,13.400100000000000,11.243962007342100,-10.813569298527400,Satellite Feature,SF
Anděl D,5.984510000000000,11.706290632525500,-10.786481373206900,Satellite Feature,SF
Anděl E,5.697700000000000,12.223788652736300,-12.019817879342800,Satellite Feature,SF
Anděl F,9.217590000000000,11.080124045863000,-8.338914505087940,Satellite Feature,SF
Anděl G,4.121510000000000,12.310753231743400,-10.940452438003200,Satellite Feature,SF
Maurolycus G,6.952970000000000,11.511619404449700,-44.514430355393300,Satellite Feature,SF
Anděl H,5.246010000000000,11.310841919436100,-6.668073041486870,Satellite Feature,SF
Anděl J,5.520100000000000,11.414477470471800,-7.544111344137340,Satellite Feature,SF
Hermann R,2.386410000000000,304.209205270890000,0.554183802074537,Satellite Feature,SF
Anděl M,26.460600000000000,11.116634136513400,-9.753726591903730,Satellite Feature,SF
Anděl N,8.499430000000000,11.338147852469300,-10.241808739451800,Satellite Feature,SF
Maurolycus K,7.712210000000000,12.664904749947800,-39.991274308683900,Satellite Feature,SF
Anděl S,4.524880000000000,12.699554823740700,-11.397769967150000,Satellite Feature,SF
Anděl T,3.383640000000000,13.243513944354800,-11.249006395153400,Satellite Feature,SF
Anděl W,11.187300000000000,12.257167636497800,-12.363298432829300,Satellite Feature,SF
Anders D,23.798600000000000,219.144012588550000,-40.261353083758600,Satellite Feature,SF
Anders G,20.465000000000000,217.819997113961000,-41.812637473198200,Satellite Feature,SF
Maurolycus S,6.425440000000000,17.010071148476400,-42.077029886816600,Satellite Feature,SF
Anders X,21.445800000000000,215.751746600384000,-39.729650195321300,Satellite Feature,SF
Anderson E,28.229400000000000,173.527793502707000,16.979526058589900,Satellite Feature,SF
Anderson F,44.958300000000000,173.797997464401000,16.281501112312800,Satellite Feature,SF
Anderson L,14.147000000000000,171.126780149785000,14.714236431729900,Satellite Feature,SF
Angström A,5.688940000000000,318.848983456210000,30.915583546695400,Satellite Feature,SF
Angström B,5.560030000000000,315.810634050147000,31.761919555155100,Satellite Feature,SF
Ansgarius B,33.102000000000000,84.107677479297500,-11.987343460207700,Satellite Feature,SF
Ansgarius C,15.594200000000000,74.826968990953600,-14.787300749871300,Satellite Feature,SF
Oenopides X,5.146300000000000,296.840770348397000,57.636001696154500,Satellite Feature,SF
Ansgarius M,7.557500000000000,78.792760767938000,-11.247615764474500,Satellite Feature,SF
Ansgarius N,10.233000000000000,81.181704126272700,-11.914513123809100,Satellite Feature,SF
Oken L,9.254700000000000,78.139608558435600,-42.789139734169300,Satellite Feature,SF
Ansgarius P,10.347900000000000,75.657733111141900,-13.060641266052400,Satellite Feature,SF
Anuchin B,25.593800000000000,103.570021499877000,-46.442962669674500,Satellite Feature,SF
Anuchin L,16.043300000000000,101.918492727955000,-49.841117323389000,Satellite Feature,SF
Anuchin N,30.681600000000000,100.033251348470000,-51.277321144114500,Satellite Feature,SF
Anuchin Q,51.432800000000000,98.766019203044700,-50.819761934595600,Satellite Feature,SF
Anuchin V,15.180500000000000,99.800778126065400,-47.813786316024200,Satellite Feature,SF
Apianus B,10.208800000000000,8.985296798615540,-27.403586295250100,Satellite Feature,SF
Apianus C,19.640800000000000,10.458072849659700,-28.134932276007400,Satellite Feature,SF
Apianus D,33.663000000000000,10.664298463281000,-26.079406079940500,Satellite Feature,SF
Apianus E,8.386630000000000,8.188226003691320,-28.850097012482700,Satellite Feature,SF
Apianus F,5.388050000000000,6.329943068452950,-28.141211810351700,Satellite Feature,SF
Apianus G,4.020450000000000,7.644567161430750,-28.124589675480100,Satellite Feature,SF
Hyginus N,10.569100000000000,7.427267455339390,10.549089314044700,Satellite Feature,SF
Apianus V,3.201000000000000,10.400630345510900,-25.190299746226300,Satellite Feature,SF
Apianus W,9.680780000000000,7.464152209688640,-25.599200294088000,Satellite Feature,SF
Fontana M,6.356040000000000,302.289240294576000,-17.210913320850100,Satellite Feature,SF
Apianus X,3.102470000000000,7.018963356125520,-28.339995090506900,Satellite Feature,SF
Apollonius A,24.554400000000000,56.853346095529300,4.823885342372030,Satellite Feature,SF
Apollonius B,31.169800000000000,57.597981290178000,5.866778963143290,Satellite Feature,SF
Apollonius E,16.546800000000000,61.855395344514300,4.341188064322900,Satellite Feature,SF
Apollonius F,14.724800000000000,59.938183695343800,5.599160590927400,Satellite Feature,SF
Apollonius H,19.036900000000000,59.505633757436500,3.431045146443370,Satellite Feature,SF
Apollonius M,9.539240000000000,61.773740604605600,4.729812082091570,Satellite Feature,SF
Apollonius N,10.789400000000000,63.767876284134800,4.745735722992850,Satellite Feature,SF
Krafft H,14.781400000000000,282.085623271546000,16.915312566715800,Satellite Feature,SF
Bessarion V,2.977340000000000,325.017133042664000,15.062355592604600,Satellite Feature,SF
Apollonius S,16.221200000000000,62.581158653687300,1.260228015348240,Satellite Feature,SF
Apollonius U,8.440730000000000,59.872900022624500,4.889256534116440,Satellite Feature,SF
Apollonius V,14.971200000000000,58.223614461623500,4.394116983712180,Satellite Feature,SF
Apollonius X,28.974300000000000,58.175322528901800,6.895274447745710,Satellite Feature,SF
Apollonius Y,8.710950000000000,62.604544572403800,4.878116267605810,Satellite Feature,SF
Bessel G,1.107040000000000,14.735360188493000,21.144190125593600,Satellite Feature,SF
Appleton Q,22.663300000000000,155.311873659486000,34.179833286996200,Satellite Feature,SF
Appleton D,39.131000000000000,160.625932225179000,37.773597052003900,Satellite Feature,SF
Appleton M,25.025300000000000,158.263490149512000,33.718756018845300,Satellite Feature,SF
Bettinus G,6.517580000000000,315.264265922536000,-61.604459888635400,Satellite Feature,SF
Appleton R,40.919800000000000,156.254845398849000,36.127577296852700,Satellite Feature,SF
Arago B,6.904740000000000,20.816411614955600,3.426780309712670,Satellite Feature,SF
Arago D,3.946920000000000,22.393342184871200,6.914219456201220,Satellite Feature,SF
Arago E,6.279720000000000,22.708329147596700,8.511504879538270,Satellite Feature,SF
Becquerel E,30.449800000000000,131.449701542533000,40.953387452434900,Satellite Feature,SF
Aratus B,6.689940000000000,5.431205281492110,24.179452419679800,Satellite Feature,SF
Fra Mauro R,3.801870000000000,344.400932611276000,-2.266392123142330,Satellite Feature,SF
Aratus C,3.557210000000000,9.459021851833550,24.077594140812600,Satellite Feature,SF
Arnold J,6.172050000000000,33.816625685811800,65.895092966148100,Satellite Feature,SF
Fra Mauro T,2.504930000000000,340.585628339374000,-2.060334019721330,Satellite Feature,SF
Archimedes E,2.563370000000000,352.795646080148000,24.999997744473500,Satellite Feature,SF
Arnold K,30.003600000000000,42.378087523795000,70.707307938905900,Satellite Feature,SF
Arnold L,34.886900000000000,35.771734297791100,69.997771761033700,Satellite Feature,SF
Fra Mauro Z,4.754500000000000,345.340709676009000,-3.814285320245900,Satellite Feature,SF
Arnold M,6.768000000000000,43.591530242599100,68.292991139196900,Satellite Feature,SF
Arnold N,18.806700000000000,41.604172064195900,70.152469082425000,Satellite Feature,SF
Arrhenius J,16.983200000000000,271.549158783969000,-57.516946134186100,Satellite Feature,SF
Aratus CA,2.084080000000000,11.179965738753700,24.555315373969600,Satellite Feature,SF
Aratus D,4.053030000000000,8.607223955974080,24.373618557367000,Satellite Feature,SF
Archimedes C,7.657090000000000,358.471389824762000,31.634373422465800,Satellite Feature,SF
Archimedes D,4.958500000000000,357.306605174526000,32.202334536280700,Satellite Feature,SF
Archimedes G,3.293470000000000,351.847445071025000,29.143781085993900,Satellite Feature,SF
Archimedes H,3.782810000000000,352.976010730145000,23.892075578300500,Satellite Feature,SF
Bečvář Q,27.478000000000000,124.311411047790000,-3.145439665096240,Satellite Feature,SF
Archimedes L,3.206490000000000,357.389078355038000,25.041128441651500,Satellite Feature,SF
Archimedes M,3.271010000000000,356.791387813151000,26.124429356550500,Satellite Feature,SF
Archimedes R,3.504470000000000,353.391108037202000,26.073583764104600,Satellite Feature,SF
Archimedes N,3.506550000000000,356.109535351065000,24.152135139330800,Satellite Feature,SF
Archimedes P,2.632300000000000,357.497125863034000,25.939242245387300,Satellite Feature,SF
Archimedes Q,2.358080000000000,357.570750569843000,28.516140582688000,Satellite Feature,SF
Archimedes S,2.765420000000000,357.274995086878000,29.557285853321400,Satellite Feature,SF
Archimedes T,2.329370000000000,354.971710775288000,30.297931668173800,Satellite Feature,SF
Archimedes U,2.737750000000000,358.044108096526000,32.833259814280700,Satellite Feature,SF
Archimedes V,2.669490000000000,355.986892563775000,32.979689578773700,Satellite Feature,SF
Archimedes W,3.185600000000000,353.751208786998000,23.803571855020400,Satellite Feature,SF
Archimedes X,2.150190000000000,351.976443822434000,31.028778870931500,Satellite Feature,SF
Archytas B,35.184100000000000,3.172158290541120,61.437691987638900,Satellite Feature,SF
Archytas D,44.751500000000000,11.897528379409200,63.706601433263500,Satellite Feature,SF
Hansteen L,3.113710000000000,306.853044231249000,-13.548072883537600,Satellite Feature,SF
Archytas G,7.214780000000000,0.531283241102866,55.732879468059300,Satellite Feature,SF
Archytas K,13.769100000000000,7.679446696297880,62.662334268457700,Satellite Feature,SF
Archytas L,4.381130000000000,0.904941605147132,56.191023967491900,Satellite Feature,SF
Archytas U,7.393580000000000,9.217177981828890,62.895638256463400,Satellite Feature,SF
Archytas W,5.725990000000000,5.197212025980050,61.286486834598400,Satellite Feature,SF
Argelander A,8.649260000000000,6.745459668345260,-16.536669024277000,Satellite Feature,SF
Argelander B,5.598400000000000,5.104703332737990,-15.595181482941200,Satellite Feature,SF
Argelander C,3.869750000000000,5.719958088910010,-16.277014376844200,Satellite Feature,SF
